DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
BRA;BOG;33;232;888626,62
BRA;BOG;1;1205;4821912,77
BRA;BOG;1;38190;152118729,1
BRA;BOG;1;24456;97412115,55
BRA;BOG;1;24456;97412115,55
BRA;BOG;2;15445;61621352,53
BRA;BOG;81;896;3424556,8
BRA;BOG;33;232;888626,62
BRA;BOG;500;1577;6105276,65
BRA;BOG;1;259772;992861954,8
BRA;BOG;22325;8595;34293111,2
BRA;BOG;45;148;592448,17
BRA;BOG;932;4219;16809407,85
BRA;BOG;1842;10521;41929513,2
BRA;BOG;2901;18069;71961624,45
BRA;BOG;50;156;615972,24
BRA;BOG;485;11776;46997919,87
BRA;BOG;4;6736;25901869,8
BRA;BOG;3;13986;53774243,17
BRA;BOG;1;272;1075266,41
BRA;BOG;974;4777;18903657,3
BRA;BOG;1;137;543990,35
BRA;BOG;1;338;1334606,52
BRA;BOG;1;12;48764,46
BRA;BOG;900;5769;22747340,07
BRA;BOG;1;10916;43549927,8
BRA;BOG;6;55;221917,3
BRA;BOG;4;1007;4028738,72
BRA;BOG;3;1207;4827121,22
BRA;BOG;1;20;83408,91
BRA;BOG;4;693;2774805,99
BRA;BOG;292;8984;35923333,55
BRA;BOG;1650;2832;11325779,57
BRA;BOG;5;5001;19996708,44
BRA;BOG;30;1581;6324043,41
BRA;BOG;46;173;693421,6
BRA;BOG;45;22713;90818517,47
BRA;BOG;3266;25463;101817858,7
BRA;BOG;402;4561;18238323,69
BRA;BOG;36;10378;41498136,17
BRA;BOG;5;5251;20996775,78
BRA;BOG;62;5235;20933559,33
BRA;BOG;1000;300;1180366,88
BRA;BOG;119;147528;587628264,3
BRA;BOG;24;84;337716
BRA;BOG;584;2666;10617345
BRA;BOG;96;297;1185192
BRA;BOG;750;4244;16904916
BRA;BOG;652;3797;15123145,5
BRA;BOG;32;136;541620
BRA;BOG;20;80;319874,4
BRA;BOG;373;241336;945199872,9
BRA;BOG;32;400;1582704
BRA;BOG;2;32620;131237432,1
BRA;BOG;196;355;1404649,8
BRA;BOG;0;119;478829,2
BRA;BOG;18;281;1103329,01
BRA;BOG;5200;4218797;16559499733
BRA;BOG;104173;980;3884786,83
BGR;BOG;55;15054;60207419,22
CMR;BOG;67;288;1151835,84
CAN;BOG;40;56;223020
CAN;BOG;45;16;68193,4
CAN;BOG;16;22;90522,22
CAN;BOG;82;1688;6790519,29
CAN;BOG;172;4149;16410495,25
CAN;BOG;1154;40905;162720635,1
CAN;BOG;383;10412;41519575,55
CAN;BOG;172;3536;14011669,74
CAN;BOG;415;9799;38778716,8
CAN;BOG;12;55;218995,88
CAN;BOG;525;4093;16367900,68
CAN;BOG;3201;25998;103955662,1
CAN;BOG;12;101;410589,83
CAN;BOG;43;991;3947500,8
CAN;BOG;13;387;1518048,8
CAN;BOG;25;333;1317500,15
CAN;BOG;40;155;619300,16
CAN;BOG;21;82;325625,51
CAN;BOG;40;1900;7574870,42
CAN;BOG;8;114;457185,95
CAN;BOG;30;461;1844912,51
CAN;BOG;41;621;2471747,73
CAN;BOG;114;2084;8290285,56
CAN;BOG;10;16;62812,32
CAN;BOG;6;56;219843,12
CAN;BOG;4245;2555;10114294,38
CAN;BOG;15500;3410;13351616,3
CAN;BOG;400;100;391543
CAN;BOG;2000;440;1722789,2
CAN;BOG;19;240;939703,2
CAN;BOG;8357;1815;7233226,23
CAN;BOG;964;1312;5196769,16
CAN;BOG;4130;917;3628312,58
CAN;BOG;16083;8835;35030769,09
CAN;BOG;4456;959;3822662,23
CAN;BOG;523;2836;11252938,8
CAN;BOG;3096;25191;100734622,1
CAN;BOG;1007;7330;29311497,33
CAN;BOG;819;3174;12697314,3
CAN;BOG;240;582;2329547,58
CAN;BOG;1994;9727;38909124,52
CAN;BOG;55;343;1372538,11
CAN;BOG;2539;12550;50185381,45
CAN;BOG;1438;7560;30210956,31
CAN;BOG;16222;77312;308827382
CAN;BOG;1098;10172;39829437,59
CAN;BOG;2181;16592;64966380,73
CAN;BOG;18;243;954973,37
CAN;BOG;6;291;1142914,01
CAN;BOG;1477;753;2957164,76
CAN;BOG;25;252;989294,04
CAN;BOG;22;2520;9999722,72
CAN;BOG;2;140;548160,2
CAN;BOG;35156;9904;39431915,34
CAN;BOG;3800;691;2756260,13
CAN;BOG;18344;2980;11878011,71
CAN;BOG;4920;1173;4643653,53
CAN;BOG;20976;7160;28486271,21
CAN;BOG;600;198;791887,14
CAN;BOG;7250;1121;4400788,17
CAN;BOG;22175;3570;14016961,78
CAN;BOG;12525;49215;194329212,4
CAN;BOG;325;162;642973,5
CAN;BOG;1244;1599;6355538,19
CAN;BOG;3000;1238;4980733,98
CAN;BOG;17840;2854;11345932,43
CAN;BOG;115070;10810;42754230,4
CAN;BOG;741;1325;5331155,57
CAN;BOG;12716;65278;258288737,8
CAN;BOG;174975;47471;186848821,7
CAN;BOG;120006;18500;73692697,27
CAN;BOG;135077;21067;83928083,63
CAN;BOG;1569;407;1631152,16
CAN;BOG;28840;6921;27847050,33
CAN;BOG;72190;11323;45135764,37
CAN;BOG;27364;6938;27791148,48
CAN;BOG;2;1227;4855617,16
CAN;BOG;2400;410;1639963,1
CAN;BOG;500;75;301740,75
CAN;BOG;5600;1502;6044551,16
CAN;BOG;30800;8263;33245111,88
CAN;BOG;12914;3088;12323281,09
CAN;BOG;487;2370;9535007,7
CAN;BOG;10520;1157;4627075,77
CAN;BOG;71;432;1727356,31
CAN;BOG;1600;252;991012,68
CAN;BOG;400;72;283146,48
CAN;BOG;11;750;2999932,5
CAN;BOG;9650;2605;10421765,5
CAN;BOG;950;5817;23269876,41
CAN;BOG;45;323;1291970,91
CAN;BOG;275400;82809;331226334,7
CAN;BOG;1250;212;834226,12
CAN;BOG;5580;931;3657247,33
CAN;BOG;108;443;1752677,93
CAN;BOG;2290;729;2918384,06
CAN;BOG;2040;395;1582174,5
CAN;BOG;1432;552;2209285,13
CAN;BOG;105;472;1889730,67
CAN;BOG;301;1941;7764973,32
CAN;BOG;40;5;19571,99
CAN;BOG;205;1454;5792546,25
CAN;BOG;7554;32399;129031008,8
CAN;BOG;298;3238;12898414,74
CAN;BOG;668;2631;10499887,26
CAN;BOG;126;460;1843257,29
CAN;BOG;3045;9947;39685165,1
CAN;BOG;1;1260;4975160,4
CAN;BOG;3;7340;28982283,6
CAN;BOG;68050;13771;55249390,55
CAN;BOG;84180;12697;51033652,17
CAN;BOG;125123;18061;72252273,26
CAN;BOG;96;123;484886,85
CAN;BOG;18;7;30540,35
CAN;BOG;264;498;1952703,24
CAN;BOG;6420;1797;7232122,29
CAN;BOG;33;3091;12338883,05
CAN;BOG;762;2895;11457115,12
CAN;BOG;24;48;191928,48
CAN;BOG;26055;12766;50898194,57
CAN;BOG;1582;13570;52535576,5
CAN;BOG;86867;32225;128891063
CAN;BOG;13418;2078;8282208,21
CAN;BOG;31871;6145;24504003,42
CAN;BOG;7413;1435;5741180,61
CAN;BOG;10730;2268;8980467,73
CAN;BOG;2667;1378;5530393,35
CAN;BOG;3686;900;3588680,98
CAN;BOG;612;1225;4898174,75
CAN;BOG;7445;38907;155346508,9
CAN;BOG;78;165;666645,89
CAN;BOG;4047;14822;58908598,68
CAN;BOG;621;2874;11401781,89
CAN;BOG;1313;5956;23740989,31
CAN;BOG;12971;23443;93734333,69
CAN;BOG;170;593;2362999,44
CAN;BOG;303;1514;6025751,64
CAN;BOG;8994;38477;149173199,6
CAN;BOG;25;141;555967,23
CAN;BOG;184;417;1676099,28
CAN;BOG;6381;11454;45800692,88
CAN;BOG;700;5390;21469178,5
CAN;BOG;6121;17024;68493581,18
CAN;BOG;4533;10381;41665939,48
CAN;BOG;39;676;2702992,76
CAN;BOG;1114;3886;15614171,21
CAN;BOG;1843;5270;21074386,86
CAN;BOG;124;263;1059793,97
CAN;BOG;33;2105;8151337,97
CAN;BOG;2;61;236545,59
CAN;BOG;1;88;342158,75
CAN;BOG;90;1159;4487784,84
CAN;BOG;19;1129;4374467,49
CAN;BOG;1;23648;92594242,12
CAN;BOG;465;3208;12833711,23
CAN;BOG;224;1164;4659095,16
CAN;BOG;7;60;243594,51
CAN;BOG;14;58;235194,7
CAN;BOG;883;3273;13092305,41
CAN;BOG;4;8;31988,08
CAN;BOG;6553;4880;19452723,21
CAN;BOG;28;1434;5514764,77
CAN;BOG;8361;967;3720122,81
CAN;BOG;17400;1374;5286306,16
CAN;BOG;6000;662;2548724,54
CAN;BOG;0;471;1814558,07
CAN;BOG;2;100;402321
CAN;BOG;15456;2056;8226094,9
CAN;BOG;50;5588;22256599,5
CAN;BOG;3;5510;21944809,57
CAN;BOG;10;5050;20114907,5
CAN;BOG;1;1950;7767142,5
CAN;BOG;600;19;77156,82
CAN;BOG;1300;8;33824,47
CAN;BOG;400;4;15827,04
CAN;BOG;1;50;201160,5
CAN;BOG;4;35790;143107552,6
CAN;BOG;2;1950;7699653
CAN;BOG;450;63;251341,65
CAN;BOG;9050;1448;5776868,4
CAN;BOG;90425;23486;93719629,63
CAN;BOG;1200;240;957492
CAN;BOG;130925;20197;80602993,39
CAN;BOG;9808;34742;138606541,9
CAN;BOG;11250;4075;16484271,5
CAN;BOG;97500;6825;26422646,25
CAN;BOG;184639;51099;204148767,6
CAN;BOG;402740;54219;213899430,3
CAN;BOG;685575;97339;384896685
CAN;BOG;3602;546;2177667,76
CAN;BOG;1200;360;1421474,4
CAN;BOG;34700;9750;38985962,24
CAN;BOG;1800;324;1279326,96
CAN;BOG;400;76;305763,96
CAN;BOG;9950;1864;7360078,56
CAN;BOG;9750;1758;7072803,18
CAN;BOG;1704;441;1767108,15
CAN;BOG;1900;418;1671761,74
CAN;BOG;8280;1818;7252529,03
CAN;BOG;80;0;319,95
CAN;BOG;550;360;1421474,4
CAN;BOG;2300;922;3687474,46
CAN;BOG;3450;734;2900202,63
CAN;BOG;1740;1464;5867437,68
CAN;BOG;4550;514;2055234,14
CAN;BOG;682;4195;16732335,45
CAN;BOG;270;1539;6155906,05
CAN;BOG;68325;17428;69744540,92
CAN;BOG;55700;8736;35088153,75
CAN;BOG;208394;29879;119194446,1
CAN;BOG;96;123;494065,87
CAN;BOG;36;62;247751,05
CAN;BOG;1200;600;2399658
CAN;BOG;1160;2087;8208937,38
CAN;BOG;18050;5332;21390321,12
CAN;BOG;1956;5530;21879181,09
CAN;BOG;3;707;2799853,17
CAN;BOG;322994;88997;354144545,9
CAN;BOG;5200;780;3072727,8
CAN;BOG;53043;5353;21302306,71
CAN;BOG;280;39;156741,59
CAN;BOG;14229;14303;57063531,03
CAN;BOG;1620;3894;15570197,94
CAN;BOG;294881;91544;363717844,3
CAN;BOG;1536;1133;4527823,95
CAN;BOG;184602;126277;504074469,2
CAN;BOG;490;22070;87306271,6
CAN;BOG;1;802;3202162,38
CAN;BOG;6;2308;9132202,08
CAN;BOG;8;15172;60031962,72
CAN;BOG;3;150;591388
CAN;BOG;400;4;15827,04
CAN;BOG;11;27659;110620554,3
CAN;BOG;36;561;2223303,44
CAN;BOG;24576;151101;593189500,1
CAN;BOG;382;2591;10465895,89
CAN;BOG;947;3500;13800605
CAN;BOG;1;5000;19992550
CAN;BOG;480;86;345471,26
CAN;BOG;30800;3080;12315410,8
CAN;BOG;350;61;240453,41
CAN;BOG;102100;10210;40824787,1
CAN;BOG;4275;913;3586976,04
CAN;BOG;9390;62255;248930039
CAN;BOG;1200;387;1521628,45
CAN;BOG;16;12;48958,89
CAN;BOG;2080;535;2143311,77
CAN;BOG;1080;275;1107992,03
CAN;BOG;10800;1944;7773103,44
CAN;BOG;27088;6683;26400095,48
CAN;BOG;188496;19031;76096843,36
CAN;BOG;113248;11324;45282326,04
CAN;BOG;1420;2659;10417592,79
CAN;BOG;2492;5382;21075663,36
CAN;BOG;1050;3769;14759213,38
CAN;BOG;2250;315;1233360,45
CAN;BOG;1322;1989;7956235,19
CAN;BOG;16405;20211;79133022,11
CAN;BOG;840;176;692505,82
CAN;BOG;25;134;535987,94
CAN;BOG;18180;4563;18241007,85
CAN;BOG;25300;3865;15323622,83
CAN;BOG;85430;10483;41426850,12
CAN;BOG;6800;1904;7582680
CAN;BOG;36565;11162;44455930,65
CAN;BOG;30100;15284;61827142,48
CAN;BOG;2500;375;1516957,5
CAN;BOG;10401;6485;25924931,09
CAN;BOG;5376;1668;6445775,93
CAN;BOG;36260;5470;21667483,75
CAN;BOG;4872;9814;38833132,73
CAN;BOG;381;3188;12612357,88
CAN;BOG;27300;2730;10915932,3
CAN;BOG;56656;5665;22653958,25
CAN;BOG;3137;2494;9810828,89
CAN;BOG;25500;3620;14320285,6
CAN;BOG;14750;2340;9256759,2
CAN;BOG;4600;920;3721602,4
CAN;BOG;1250;375;1468286,25
CAN;BOG;40;240;942184,8
CAN;BOG;290;38;151464,77
CAN;BOG;3900;1007;3978996,1
CAN;BOG;5200;1219;4795233,99
CAN;BOG;43;168;665091,78
CAN;BOG;34205;8209;32474610,09
CAN;BOG;1705;2199;8700760,26
CAN;BOG;1218;2076;8213751,87
CAN;BOG;6590;12445;49233300,12
CAN;BOG;257;588;2328154,05
CAN;BOG;490;1759;6958788,5
CAN;BOG;559;1099;4350676,81
CAN;BOG;33670;4713;18647227,14
CAN;BOG;6350;1333;5275165,98
CAN;BOG;1880;789;3123562,84
CAN;BOG;10116;5054;19995311,91
CAN;BOG;1700;687;2714621,25
CAN;BOG;1237;1326;5146502,95
CAN;BOG;257;4649;17770621,47
CAN;BOG;62850;18268;73072355,83
CAN;BOG;52020;6914;27518814,07
CAN;BOG;439720;57208;226838752,6
CAN;BOG;6850;3497;14146134,34
CAN;BOG;6720;6367;25141143,88
CAN;BOG;65509;20118;80354276,54
CAN;BOG;42780;7602;30072599,76
CAN;BOG;36305;6959;27560530,36
CAN;BOG;848;242;954844,14
CAN;BOG;18850;2659;10225656,67
CAN;BOG;1650;359;1437464,34
CAN;BOG;1565;577;2286574,84
CAN;BOG;17;134;528366,02
CAN;BOG;6525;45814;182668527,9
CAN;BOG;1695;11674;46477622,77
CAN;BOG;30;248;995737,6
CAN;BOG;2;1;3989,55
CAN;BOG;9778;41150;162687366,5
CAN;BOG;565;1808;7229306,08
CAN;BOG;4998;29240;116584559,3
CAN;BOG;1687;7087;28339439,62
CAN;BOG;5935;24332;96839666,72
CAN;BOG;50;164;655755,64
CAN;BOG;12;69;277273,76
CAN;BOG;1715;5670;22672892,99
CAN;BOG;2417;14405;57600696,51
CAN;BOG;7565;45825;182351172,4
CAN;BOG;49;220;881201,77
CAN;BOG;5;49;195995,59
CAN;BOG;5;59;237434,66
CAN;BOG;887;6250;24835184,97
CAN;BOG;8503;33205;131694650,4
CAN;BOG;1451;7961;31700271,66
CAN;BOG;49496;227720;907297268,6
CAN;BOG;2471;12775;50537751,55
CAN;BOG;84;325;1285977,47
CAN;BOG;230;832;3291489,95
CAN;BOG;10528;33214;131390914,8
CAN;BOG;750;2122;8215216,9
CAN;BOG;11200;2016;8060996,16
CAN;BOG;12550;1255;5018130,05
CAN;BOG;25500;2981;11796090,75
CAN;BOG;50375;5037;20142494,12
CAN;BOG;77625;10213;40440448,51
CAN;BOG;2640;8448;33779412,48
CAN;BOG;10940;1118;4425556,91
CAN;BOG;3134;3159;12478118,92
CAN;BOG;15810;3851;15297407,57
CAN;BOG;2257;2465;9758489,78
CAN;BOG;422549;105146;403084339,9
CAN;BOG;2500;391;1566416,29
CAN;BOG;9221;13679;52334722,55
CAN;BOG;11400;1516;6061741,16
CAN;BOG;10046;25280;96926703,38
CAN;BOG;17159;29584;113307747,7
CAN;BOG;14675;44225;169264316,5
CAN;BOG;5187;28526;109030320,8
CAN;BOG;600;1092;4192351,33
CAN;BOG;1400;3370;12881072,91
CAN;BOG;231480;34549;132201528,2
CAN;BOG;256221;906056;3464481882
CAN;BOG;333;3724;14402262,2
CAN;BOG;9222;2712;10433119,35
CAN;BOG;158;894;3416912,7
CAN;BOG;183276;46300;185292165,5
CAN;BOG;323788;47812;189814094,4
CAN;BOG;557710;79283;315058983,3
CAN;BOG;8130;2186;8829402,67
CAN;BOG;8750;2312;9354168,85
CAN;BOG;1680;1104;4465922,88
CAN;BOG;15820;2733;10931838,33
CAN;BOG;600;90;362088,9
CAN;BOG;20983;36808;147084595,8
CAN;BOG;223150;19883;79328012,72
CAN;BOG;323666;94908;373457094,5
CAN;BOG;21000;1970;7877064,7
CAN;BOG;72800;10305;40666849,88
CAN;BOG;67845;10384;39957050,19
CAN;BOG;26140;8802;35007419,82
CAN;BOG;6196;42940;169405376,9
CAN;BOG;525;2226;8819658,33
CAN;BOG;1580;10629;42407320,68
CAN;BOG;140;754;3008120,7
CAN;BOG;11;67;270012,74
CAN;BOG;140;1190;4707497,2
CAN;BOG;735;2531;10080616,67
CAN;BOG;420;1344;5316702,72
CAN;BOG;1512;4476;17708496,8
CAN;BOG;0;2911;11642661,49
CAN;BOG;775;114;455573,48
CAN;BOG;200;28;111528,2
CAN;BOG;200;29;116307,98
CAN;BOG;1;233;913822,2
CAN;BOG;2;1615;6323810,99
CAN;BOG;175;872;3483240,06
CAN;BOG;400;2112;8327679,36
CAN;BOG;303;5787;22901331,2
CAN;BOG;3330;17847;69881420
CAN;BOG;100;1099;4398321
CAN;BOG;100;1099;4398321
CAN;BOG;1633;1267981;5004332241
CAN;BOG;1788;5834;23037361,77
CAN;BOG;864;2823;11246822,34
CAN;BOG;5;1060;4238420,6
CAN;BOG;5;1020;4078480,2
CAN;BOG;10;1740;6957407,4
CAN;BOG;5;700;2798957
CAN;BOG;10;2120;8476841,2
CAN;BOG;461;448;1771512,46
CAN;BOG;135;1197;4728771,5
CAN;BOG;769563;9614;38280880,75
CAN;BOG;120;11719;46361489,47
COL;BOG;48;1156;4654009,09
COL;BOG;40;232;934873,3
COL;BOG;7;55;223127,22
COL;BOG;54;868;3493715,33
COL;BOG;19;505;2035382,17
COL;BOG;40;692;2785871,76
COL;BOG;7;815;3282054,25
COL;BOG;496;3378;13592736,84
COL;BOG;42;162;655622,3
COL;BOG;20;280;1116215,09
COL;BOG;132;1985;7908050,24
COL;BOG;359;7405;29300124,34
COL;BOG;82;3997;15694561,07
COL;BOG;59;1979;7916911,67
COL;BOG;2;80;320113,35
COL;BOG;24;344;1347847,62
COL;BOG;42;870;3409869,67
COL;BOG;77;1038;4085921,68
COL;BOG;45;280;1102304,97
COL;BOG;136;2323;9095543,89
COL;BOG;440;2682;10503845,74
COL;BOG;120;462;1811356,22
COL;BOG;186;725;2853762,58
COL;BOG;24;133;523062,29
COL;BOG;337;1190;4680725,92
COL;BOG;72;425;1664370,98
COL;BOG;1115;3057;11979015,68
COL;BOG;992;1903;7487297,42
COL;BOG;324;11616;45937283,33
COL;BOG;30;195;780309,22
COL;BOG;18;444;1777257,71
COL;BOG;47;1593;6370266,18
COL;BOG;215;1074;4193451,4
COL;BOG;308;3348;13084356,48
COL;BOG;781;10717;42297314,84
COL;BOG;43;396;1536539,77
COL;BOG;1156;30241;119572818,4
COL;BOG;480;9913;39040188,98
COL;BOG;26;550;2131155,79
COL;BOG;907;15244;60574299,2
COL;BOG;93;1040;4105692,27
COL;BOG;64;2065;8222650,63
COL;BOG;431;5682;22481034,71
COL;BOG;74;3217;12455267,64
COL;BOG;374;6579;26024537,85
COL;BOG;15;61;246548,12
COL;BOG;50;281;1089774,46
COL;BOG;89;1752;6839848,53
COL;BOG;134;1751;6780844,67
COL;BOG;81;895;3548367,49
COL;BOG;5328;13709;53967026,98
COL;BOG;0;26;104920,9
COL;BOG;78;1355;5399807,13
COL;BOG;29;2504;9837477,82
COL;BOG;14;508;2034122
COL;BOG;171;9256;36571384,49
COL;BOG;70;1666;6642891,83
COL;BOG;4;65;260103,07
COL;BOG;2;471;1825427,38
COL;BOG;240;5477;21576384,24
COL;BOG;1;25;102281,88
COL;BOG;2;22;90366,32
COL;BOG;2;35;135500,75
COL;BOG;9;128;514368,32
COL;BOG;2;62;250306,72
COL;BOG;2;39;156141,81
COL;BOG;4;329;1306591,08
COL;BOG;20;250;968714,21
COL;BOG;1;29;117196,32
COL;BOG;1;51;205843,29
COL;BOG;127;4913;19313525,42
COL;BOG;153;1557;6215311,71
COL;BOG;80;1007;4027659,12
COL;BOG;252;4411;17544266,54
COL;BOG;245;17611;69553922,85
COL;BOG;290;2121;8247451,71
COL;BOG;40;245;965977,19
COL;BOG;45;261;1045130,54
COL;BOG;470;11398;44649656,27
COL;BOG;10;20;82369,3
COL;BOG;78;4814;18852472,37
COL;BOG;6;270;1083316,31
COL;BOG;14;173;683954,55
COL;BOG;14;811;3245990,41
COL;BOG;207;1239;4896141,8
COL;BOG;102;1674;6610220,9
COL;BOG;1;15;61617,03
COL;BOG;58;4474;17740608,13
COL;BOG;191;5285;20907675,34
COL;BOG;694;12079;47721523,42
COL;BOG;430;8859;35044720,46
COL;BOG;78;962;3801554,85
COL;BOG;260;2145;8470352,61
COL;BOG;176;8249;31937139,61
COL;BOG;10;229;887994,48
COL;BOG;292;4310;17087327,07
COL;BOG;31;509;2009527,77
COL;BOG;72;1474;5761084,84
COL;BOG;6;93;361322,42
COL;BOG;10;102;410886,88
COL;BOG;10;30;123154,1
COL;BOG;25;205;819694,55
COL;BOG;23;670;2634163,2
COL;BOG;587;12490;49005993,09
COL;BOG;10;163;653836,34
COL;BOG;599;11609;45919050,46
COL;BOG;116;3205;12817423,7
COL;BOG;43;644;2527836,73
COL;BOG;178;1822;7268502,27
COL;BOG;16;214;841699,48
COL;BOG;4;412;1598366,84
COL;BOG;227;2918;11454188,04
COL;BOG;240;537;2122106,05
COL;BOG;9;46;184891,1
COL;BOG;414;7336;29045896,24
COL;BOG;836;16360;64630580,5
COL;BOG;158;1748;6977933,95
COL;BOG;91;3519;14045542,98
COL;BOG;612;9375;37089697,93
COL;BOG;43;2;9771,02
COL;BOG;151;4828;19232201,62
COL;BOG;958;21852;86137270,36
COL;BOG;48;495;1972894,02
COL;BOG;69;1123;4474391,88
COL;BOG;122;972;3874728,65
COL;BOG;2;35;143353,56
COL;BOG;60;1027;4093801,9
COL;BOG;301;10281;40254535,82
COL;BOG;667;12732;50796985,27
COL;BOG;1564;27507;109741429,6
COL;BOG;770;11096;44198585,82
KOR;BOG;78;3033;12129400,11
KOR;BOG;45;1654;6616894,28
KOR;BOG;82;1020;4078640,14
KOR;BOG;66;2724;10892421,06
KOR;BOG;26;509;2036601,08
KOR;BOG;12;180;723570,36
KOR;BOG;74580;43559;173060982,7
KOR;BOG;494;3593;14369645,31
KOR;BOG;122820;80364;319467724,9
KOR;BOG;1379;15901;63053800,03
KOR;BOG;90;0;3599,48
KOR;BOG;63180;41103;163426751,9
KOR;BOG;18705;11281;44634027,75
KOR;BOG;1038;11700;46782567
KOR;BOG;90;1;3999,43
KOR;BOG;38;0;1519,43
KOR;BOG;21900;5694;22772754,42
KOR;BOG;6690;4185;16727283,82
KOR;BOG;290;2;11598,34
KOR;BOG;1205;721;2850276,08
KOR;BOG;14600;3796;14862972,28
KOR;BOG;2180;1655;6492159,94
KOR;BOG;1002;10021;38302024,32
KOR;BOG;8;8;31760,48
KOR;BOG;953;953;3779112,81
KOR;BOG;300;300;1190006,67
KOR;BOG;553;553;2194362
KOR;BOG;1;1;3956,76
KOR;BOG;36880;14908;59978014,67
KOR;BOG;6000;1041;4149742,35
KOR;BOG;125400;21969;87582065,55
KOR;BOG;3860;921;3706181,05
KOR;BOG;73490;30359;120414534,9
KOR;BOG;183900;34941;139175244,2
KOR;BOG;2400;456;1816316,4
KOR;BOG;12240;3650;14540090,76
KOR;BOG;261;2232;8890390,8
KOR;BOG;354;2271;9083615,09
KOR;BOG;73290;22619;90397734,69
KOR;BOG;200;38;149438,42
KOR;BOG;1868620;382030;1525237055
KOR;BOG;40600;18332;72750378,31
KOR;BOG;282160;52827;211328846,8
KOR;BOG;20;54;215919,54
KOR;BOG;34486;33349;133357493,6
KOR;BOG;222;474;1892589,66
KOR;BOG;19600;8199;32977810,07
KOR;BOG;12600;2394;9550982,7
KOR;BOG;28200;5358;21376008,9
KOR;BOG;4240;1192;4795666,32
KOR;BOG;29150;12518;49569344,06
KOR;BOG;600;114;454079,1
KOR;BOG;1630;11687;46627865,62
KOR;BOG;50;343;1374487,81
KOR;BOG;28200;10229;40865019,87
KOR;BOG;9700;1843;7153668,91
KOR;BOG;444150;86572;343038615,8
KOR;BOG;13530;7258;28765562,66
KOR;BOG;27740;4703;18924375,19
KOR;BOG;116440;20948;83840067,94
KOR;BOG;1840;447;1799179,51
KOR;BOG;840;714;2838682,44
KOR;BOG;32190;9673;38717093,41
KOR;BOG;4000;706;2774734,23
KOR;BOG;494700;105930;423609235,3
KOR;BOG;17424;7067;27901371,06
KOR;BOG;250;2;9788,57
KOR;BOG;100;1;3915,43
KOR;BOG;7800;4791;19120425,8
KOR;BOG;257;631;2520278,52
KOR;BOG;88200;16758;66856878,9
KOR;BOG;9300;1767;7109012,07
KOR;BOG;78000;15174;60302214,42
KOR;BOG;11880;4039;15982144,99
KOR;BOG;30785;3197;12786177,71
KOR;BOG;6811;4552;18129136,5
KOR;BOG;12;7;31068,57
KOR;BOG;624;2751;10801206,54
KOR;BOG;61950;9787;38855532,31
KOR;BOG;1200;180;719731,8
KOR;BOG;7400;2807;11227199,89
KOR;BOG;8900;1529;6113721,79
KOR;BOG;1500;270;1079846,1
KOR;BOG;99;0;3959,43
KOR;BOG;412;3356;13422087,08
KOR;BOG;26100;6264;24747113,17
KOR;BOG;15000;2892;11440197,57
KOR;BOG;258389;57505;228139239,6
KOR;BOG;210;371;1470400,59
KOR;BOG;620;86;342979,88
KOR;BOG;600;168;664587,84
KOR;BOG;178904;65047;254429222,7
KOR;BOG;53030;9381;37414138,42
KOR;BOG;241180;45463;180533057,6
KOR;BOG;21490;7332;28601432,85
KOR;BOG;2215;1395;5500799,75
KOR;BOG;201;1856;7293051,25
KOR;BOG;1200;336;1343499,36
KOR;BOG;10800;1836;7341264,36
KOR;BOG;300;3;11998,29
KOR;BOG;250;2;9998,57
KOR;BOG;60850;15627;61871337,92
KOR;BOG;33600;7377;29208856,02
KOR;BOG;713160;138407;547034943,8
KOR;BOG;480;72;287958,96
KOR;BOG;10;40;158235,2
KOR;BOG;102480;33379;130916349,5
KOR;BOG;600;108;418116,6
KOR;BOG;90650;16850;66189772,39
KOR;BOG;11550;1963;7549284,43
KOR;BOG;2800;965;3817424,2
KOR;BOG;2198;18038;71692420,1
KOR;BOG;300;3;11870,28
KOR;BOG;300;3;11870,28
KOR;BOG;11680;2803;10852448,64
KOR;BOG;1840;349;1374833,46
KOR;BOG;13300;2691;10605132,93
KOR;BOG;7600;1064;4119222,8
KOR;BOG;35450;11502;45360935,02
KOR;BOG;1360;258;1029077
KOR;BOG;9360;1750;6939114,57
KOR;BOG;1710;687;2748575,77
KOR;BOG;18000;3240;12955172,4
KOR;BOG;240;51;197908,52
KOR;BOG;6700;1679;6641922,52
KOR;BOG;830;463;1834737,13
KOR;BOG;118520;28977;115429425,7
KOR;BOG;30;49;197002,82
KOR;BOG;600;150;593382
KOR;BOG;3900;609;2409130,92
KOR;BOG;14900;4355;17121152,91
KOR;BOG;31200;5616;22455632,16
KOR;BOG;75;8551;33830290,17
KOR;BOG;200;2170;8496483,1
KOR;BOG;120;502;2001803,62
CIV;BOG;4750;2005;8066536,05
CRI;BOG;6;71;282419,89
CRI;BOG;36;341;1336257,95
CRI;BOG;152;832;3183423,66
CRI;BOG;259;1469;5665378
CRI;BOG;2;19;75022,26
CRI;BOG;1;9;37905,98
CRI;BOG;12;130;510664,15
CRI;BOG;6;53;211756,03
CRI;BOG;8;127;502184,49
CRI;BOG;21;449;1765772,08
CRI;BOG;23;234;917659,32
CRI;BOG;6;95;376638,37
